"id","name","lat","lon"
1,"Northern Cape",-29.7437,20.9961
2,"KwaZulu-Natal",-28.7468,30.8231
3,"Free State",-28.5815,26.4914
4,"Eastern Cape",-32.0622,26.6417
5,"Limpopo",-23.5859,29.1301
6,"North West",-26.3999,25.7403
7,"Mpumalanga",-25.9893,30.1421
8,"Western Cape",-33.5035,20.9745
9,"Gauteng",-26.1682,28.2074
