"id","name","lat","lon"
1,"Hamilton Parish",32.3454,-64.7197
2,"Smith's Parish",32.3141,-64.7319
3,"Devonshire Parish",32.3033,-64.7566
4,"Pembroke Parish",32.2995,-64.7997
5,"Hamilton",32.2938,-64.7884
6,"Paget Parish",32.2784,-64.7811
7,"Warwick Parish",32.2658,-64.8042
8,"Southampton Parish",32.2524,-64.8375
9,"Sandys Parish",32.2985,-64.8687
10,"Saint George's Parish",32.3645,-64.6998
11,"Saint George",32.3747,-64.6742
