id,name,lon,lat
GBR-2084,Omagh District,-7.273177,54.58873
GBR-2091,Cookstown District,-6.709613,54.64136
GBR-2088,Craigavon District,-6.387413,54.48279
GBR-2087,Banbridge District,-6.168387,54.33273
GBR-2092,Antrim Borough,-6.260159,54.69722
GBR-2090,Lisburn District,-6.080795,54.50406
GBR-2101,Ballymoney District,-6.42515,55.04587
GBR-2094,Ballymena District,-6.244881,54.8875
GBR-2103,Castlereagh District,-5.84829,54.55186
GBR-2079,Greater London,-0.1782104,51.45102
GBR-2073,Greater London,-0.187574,51.40726
GBR-2080,Greater London,-0.1559016,51.51052
GBR-2072,Greater London,-0.1820269,51.49549
GBR-2070,Greater London,-0.3585131,51.46411
GBR-2066,Greater London,-0.320836,51.51698
GBR-2069,Greater London,-0.2139722,51.49395
GBR-2033,Borough of Stockton-on-Tees,-1.338454,54.54835
GBR-2028,Borough of Darlington,-1.536322,54.53515
GBR-2031,Borough of Middlesbrough,-1.248723,54.53164
GBR-2075,Greater London,-0.3025081,51.43999
GBR-4809,Greater London,-0.08545963,51.51749
GBR-2077,Greater London,-0.02532069,51.51165
GBR-5665,Gateshead,-1.687057,54.93825
GBR-5661,City and Borough of Newcastle upon Tyne,-1.625662,55.00636
GBR-2120,City of York,-1.075876,53.94119
GBR-5669,Borough of St. Helens,-2.719222,53.44613
GBR-2067,Greater London,-0.08222401,51.64741
GBR-2042,Hertfordshire,-0.2066163,51.82639
GBR-5705,Greater London,-0.2043076,51.61413
GBR-2078,Greater London,-0.006134891,51.59287
GBR-2074,Greater London,0.08203458,51.58406
GBR-2675,Greater London,0.2276865,51.55969
GBR-2053,Cambridgeshire,0.03990709,52.33363
GBR-2061,Greater London,0.146755,51.45609
GBR-2076,Greater London,-0.1706349,51.35841
GBR-2038,Borough of Milton Keynes,-0.7242522,52.06956
GBR-2040,Buckinghamshire,-0.8032665,51.77683
GBR-2753,Greater London,-0.4353934,51.53767
GBR-2062,Greater London,-0.2580204,51.5537
GBR-2752,Borough of Luton,-0.4080654,51.87441
GBR-2767,Greater London,-0.334998,51.59418
GBR-5697,Central Bedfordshire,-0.4259193,52.01029
GBR-5698,Bedford,-0.4731426,52.18261
GBR-2762,District of Rutland,-0.6520575,52.64442
GBR-2764,Nottinghamshire,-0.9944942,53.12052
GBR-2749,Northamptonshire,-0.8528495,52.30026
GBR-2064,Greater London,-0.1453522,51.53999
GBR-2071,Greater London,-0.1019693,51.54789
GBR-2760,City of Peterborough,-0.2733696,52.59628
GBR-2768,Greater London,-0.1100655,51.45165
GBR-2771,Greater London,-0.06763562,51.47152
GBR-5689,Borough of Doncaster,-1.093038,53.53395
GBR-2065,Greater London,-0.08099156,51.3511
GBR-2769,Greater London,-0.01380669,51.44345
GBR-2766,Greater London,-0.09984306,51.58641
GBR-2754,Greater London,-0.2747447,51.38565
GBR-2770,Greater London,0.04445713,51.52545
GBR-2068,Greater London,0.05423073,51.46922
GBR-2765,Greater London,-0.05557023,51.54933
GBR-2060,Greater London,0.137093,51.53777
GBR-2054,Leicestershire,-1.104,52.65606
GBR-5706,Cheshire East,-2.319992,53.18359
GBR-2059,Derbyshire,-1.604602,53.12825
GBR-5686,Borough of Rotherham,-1.278686,53.37718
GBR-5687,City and Borough of Sheffield,-1.577753,53.40819
GBR-2778,City of Stoke-on-Trent,-2.168883,53.01134
GBR-2121,District of Telford and Wrekin,-2.473175,52.72222
GBR-2777,Staffordshire,-2.022543,52.84447
GBR-2063,Greater London,0.05857838,51.36803
GBR-2776,Worcestershire,-2.164021,52.21754
GBR-2750,Warwickshire,-1.548533,52.29332
GBR-2751,Oxfordshire,-1.312528,51.76063
GBR-5677,Borough of Wigan,-2.607156,53.52629
GBR-5683,Borough of Stockport,-2.138334,53.38347
GBR-2774,Borough of Warrington,-2.551438,53.38795
GBR-5700,West Berkshire,-1.324521,51.44877
GBR-5701,District of Wokingham,-0.9075981,51.42391
GBR-5702,Borough of Bracknell Forest,-0.7644638,51.4017
GBR-5703,Royal Borough of Windsor and Maidenhead,-0.7048217,51.47676
GBR-5704,Slough,-0.5707989,51.48758
GBR-5699,Borough of Reading,-1.035733,51.44673
GBR-2755,Surrey,-0.4141102,51.24405
GBR-2122,Borough of Blackburn with Darwen,-2.452206,53.69487
GBR-2756,Borough of Swindon,-1.723921,51.54962
GBR-2043,Bath and North East Somerset,-2.475819,51.34609
GBR-2757,Wiltshire,-1.94298,51.29716
GBR-5672,Borough of Calderdale,-1.958342,53.74313
GBR-5671,Borough of Kirklees,-1.766456,53.63001
GBR-2763,City of Nottingham,-1.169622,52.93533
GBR-2761,City of Leicester,-1.122037,52.61444
GBR-2058,City of Derby,-1.468076,52.88896
GBR-5674,City and Borough of Leeds,-1.47948,53.81873
GBR-5673,City and Borough of Bradford,-1.811824,53.8557
GBR-5675,City and Borough of Wakefield,-1.410098,53.65157
GBR-5688,Borough of Barnsley,-1.500341,53.52634
GBR-5676,City and Borough of Salford,-2.409559,53.4949
GBR-5678,Borough of Bolton,-2.442036,53.58669
GBR-5685,Borough of Trafford,-2.37541,53.41093
GBR-5684,City and Borough of Manchester,-2.262635,53.45297
GBR-5681,Borough of Oldham,-2.043012,53.53847
GBR-5680,Borough of Rochdale,-2.151457,53.62001
GBR-5682,Borough of Tameside,-2.096519,53.45435
GBR-5679,Borough of Bury,-2.310488,53.59381
GBR-5695,Borough of Solihull,-1.724853,52.40593
GBR-5696,City and Borough of Coventry,-1.5364,52.40225
GBR-5690,City and Borough of Birmingham,-1.869939,52.4745
GBR-5691,Borough of Sandwell,-2.002899,52.51779
GBR-5692,Borough of Dudley,-2.103713,52.48148
GBR-5694,Borough of Walsall,-1.952669,52.59753
GBR-5693,Borough of Wolverhampton,-2.114707,52.58873
