id,name,lat,lon
ABW,Aruba (Paises Bajos),12.47229163224604,-69.89694945184904
ATG,Antigua y Barbuda,17.540370451536887,-61.78577361034327
ARG,Argentina,-40.79016196016156,-66.65434327721235
AIA,Anguilla (RU),18.202323603444256,-63.06324237955897
BRB,Barbados,13.16503330284678,-59.54567231499381
BMU,Bermudas,32.29023572337995,-64.75496936335617
BHS,Bahamas,24.360508412722098,-76.41012423060667
BLZ,Belice,17.564905052370662,-88.27913990113487
BOL,Bolivia,-16.536746894764573,-65.54257779382925
BRA,Brasil,-10,-55
CAN,Canada,55,-98.27595028311049
CHL,Chile,-33.45,-70.64
COK,Islas Caiman,19.312394023521485,-81.28853253007206
COL,Colombia,4.224576651958266,-73.34513126547179
CRI,Costa Rica,9.692665678960566,-83.68449847865782
CUB,Cuba,21.89887012906655,-78.79107331891385
DMA,Dominica,15.43640816238942,-61.37617580067581
DOM,Republica Dominicana,18.640578924220137,-70.38784543612812
ECU,Ecuador,-0.8976226103482574,-80.0462757090958
SLV,El Salvador,13.866915314934623,-88.76589330326814
GUF,Guayana Francesa,4.049226416587452,-53.23962664352692
FLK,Islas Malvinas,-51.699881130914065,-59.463338494845736
GRD,Granada,12.172103574985726,-61.65113969060428
GRL,Groenlandia,72.70762310279423,-43.378727668182535
GLP,Guadalupe,16.247493201717795,-61.503042378891394
GTM,Guatemala,15.077048420765287,-90.42033704775301
GUY,Guyana,5.154005060014256,-58.72026282244017
HTI,Haiti,18.632881794546805,-72.79934606776067
HND,Honduras,14.871871807910281,-86.59673372716576
JAM,Jamaica,18.052710645418678,-77.20601782537139
MTQ,Martinica,14.623639375945011,-60.95881064948495
MSR,Montserrat,16.690318693237217,-62.176211977586334
MEX,Mexico,23.31667,-102.60599040080322
SUR,Surinam,4.3330580732919195,-55.8960574445308
NIC,Nicaragua,12.86436417498188,-84.3084749143712
PRY,Paraguay,-24.065501856501797,-57.61730032611692
PER,Peru,-10,-76
PAN,Panama,8.31824696166452,-80.16019671810571
PRI,Puerto Rico,18.164559560984422,-66.32656146492474
SPM,San Pedro y Miquelon,46.956394710025435,-56.32636816492733
KNA,San Cristobal y Nieves,17.28732731352578,-62.73235363066199
LCA,Santa Lucia,13.792830441828713,-60.95622153564382
SGS,Islas Georgias del Sur y Sandwich del Sur,-54.350339626868774,-36.4683828261949
TTO,Trinidad y Tobago,10.714940713701253,-61.107425783966065
TCA,Turcos y Caicos,21.82406365005376,-71.81962539027543
URY,Uruguay,-32.71587293282626,-56.25128386353444
VCT,San Vicente y las Granadinas,13.233104793395398,-61.18199226259073
VEN,Venezuela,8.680493126916154,-64.19934553304873
VGB,Islas Virgenes Britanicas,18.43852927029492,-64.56544623018513
VIR,Islas Virgenes (EEUU),17.746268670298775,-64.76429017318425
CUW,Curazao,12.199043528842424,-68.98040315208748
BES,Bonaire,12.208664940934092,-68.28652064266345
USA,Estados Unidos,40,-100
