id,name,lat,lon
SR.BR,Brokopondo,4.773859951360661,-55.23586339942531
SR.CM,Commewijne,5.9595716866228585,-55.04883657969892
SR.CR,Coronie,5.854873135258767,-56.32651422091405
SR.MA,Marowijne,5.883746651995473,-54.332371460097455
SR.NI,Nickerie,5.965418189123719,-56.90139520449753
SR.PR,Para,5.298134806103379,-55.397970037763216
SR.PM,Paramaribo,5.8713997618456295,-55.18207436985706
SR.SA,Saramacca,5.957648495010734,-55.59070195465962
SR.SI,Sipaliwini,4.810080060055685,-55.33215012041282
SR.WA,Wanica,5.789869258768939,-55.26153633669039
