"id","name","lat","lon"
1,"Tavushi Marz",40.8883,45.1763
2,"Lorru Marz",40.9347,44.4524
3,"Shiraki Marz",40.8194,43.8178
4,"Geghark'unik'i Marz",40.278,45.3848
5,"Vayots' Dzori Marz",39.7183,45.4421
6,"Syunik'i Marz",39.2479,46.1518
7,"Ararati Marz",39.9204,44.7304
8,"Aragatsotni Marz",40.3213,44.0736
9,"Armaviri Marz",40.0992,44.0464
10,"Kotayk'i Marz",40.3747,44.7191
11,"Yerevan",40.1474,44.533
