id,name,lon,lat
MYS-1186,Sabah,117.1317,5.346054
MYS-1141,Perlis,100.0809,6.44885
MYS-1140,Kedah,100.6566,5.916141
MYS-1144,Kelantan,102.0333,5.28587
MYS-1137,Perak,101.1131,4.768843
MYS-1187,Sarawak,113.2798,2.587897
MYS-1139,Pulau Pinang,100.4051,5.360356
MYS-1148,Selangor,101.5043,3.275306
MYS-1146,Negeri Sembilan,102.2094,2.775393
MYS-1145,Melaka,102.3109,2.323902
MYS-1143,Johor,103.3899,2.054044
MYS-1147,Pahang,102.547,3.734861
MYS-1149,Terengganu,102.9572,4.928446
MYS-4833,Labuan,115.2164,5.318015
MYS-4831,Kuala Lumpur,101.6948,3.134644
MYS-4832,Putrajaya,101.6972,2.928562
