"id","name","lat","lon"
1,"Eastern Equatoria",4.79636,33.5351
2,"Western Bahr el Ghazal",7.31134,26.3804
3,"Western Equatoria",5.41296,28.6169
4,"Central Equatoria",4.68142,31.2854
5,"Upper Nile",10.3577,32.5251
6,"Jonglei",7.2461,32.5795
7,"Unity",8.99929,29.8883
8,"Northern Bahr el Ghazal",8.90381,27.535
9,"Lakes",6.88023,30.1369
10,"Warrap",7.85589,28.6994
