"id","name","lat","lon"
1,"Dibër County",41.608,20.1772
2,"Kukës County",42.0902,20.1933
3,"Korçë County",40.6138,20.6648
4,"Elbasan County",41.0299,20.1358
5,"Gjirokastër County",40.1927,20.1868
6,"Vlorë County",40.1908,19.7946
7,"Shkodër County",42.2144,19.7573
8,"Fier County",40.8112,19.6047
9,"Durrës County",41.1326,19.8383
10,"Qarku i Durresit",41.5152,19.6522
11,"Lezhë County",41.824,19.8649
12,"Berat County",40.6441,20.0865
