id,name,lat,lon
91001,LETICIA,-3.4238619014039546,-70.13668353376056
91263,EL ENCANTO,-2.207869735813446,-72.75524162191931
91405,LA CHORRERA,-1.575617087702856,-72.74061885700095
91407,LA PEDRERA,-1.0651745828062325,-70.04298952150587
91430,LA VICTORIA,-0.04745347283672574,-71.23988990926819
91460,MIRITI-PARANA,-0.789915298140905,-71.32437699546318
91530,PUERTO ALEGRIA,-1.1416354952132681,-74.00223851912418
91536,PUERTO ARICA,-2.2461001920169634,-71.26426118413212
91540,PUERTO NARI¥O,-3.8417603364562005,-70.3890616245738
91669,PUERTO SANTANDER,-1.320923151891834,-71.8039495263969
91798,TARAPACA,-2.694846650350668,-70.20681864698011
