id,name,lat,lon
50001,VILLAVICENCIO,4.118347961753483,-73.60390357107023
50006,ACACIAS,4.011302684383634,-73.75771339465598
50110,BARRANCA DE UPIA,4.418391128371437,-72.90742669384746
50124,CABUYARO,4.232512013726747,-72.89984451944534
50150,CASTILLA LA NUEVA,3.7929935965456156,-73.52808182704909
50223,SAN LUIS DE CUBARRAL,3.681202469440156,-74.21751811375563
50226,CUMARAL,4.2182744645199195,-73.31605173573283
50245,EL CALVARIO,4.366186781279736,-73.73523766339258
50251,EL CASTILLO,3.6021049738466715,-73.88119452063327
50270,EL DORADO,3.6500907878400524,-73.76475398517223
50287,FUENTE DE ORO,3.3418742133441057,-73.6201510876462
50313,GRANADA,3.488731896829343,-73.75554705911253
50318,GUAMAL,3.9411695716240773,-74.04258651862114
50325,MAPIRIPAN,2.8633343650035217,-71.93420045094751
50330,MESETAS,3.0326030055735798,-74.12057459818574
50350,LA MACARENA,2.339445285856006,-74.06072957879762
50370,LA URIBE,2.9005101879324595,-74.37132793734138
50400,LEJANIAS,3.413325617696887,-74.0274221698169
50450,PUERTO CONCORDIA,2.679564516907991,-72.66290156937927
50568,PUERTO GAITAN,3.882110108247608,-71.99783655753669
50573,PUERTO LOPEZ,4.0988372461737566,-72.63176049594202
50577,PUERTO LLERAS,3.230874061194582,-73.23346019313837
50590,PUERTO RICO,2.757343720908252,-73.07260977903638
50606,RESTREPO,4.190326682743555,-73.5546194374565
50680,SAN CARLOS DE GUAROA,3.866290609128911,-73.19446615335607
50683,SAN JUAN DE ARAMA,3.1702326479062437,-73.77341932734608
50686,SAN JUANITO,4.442647693686772,-73.67972531509139
50689,SAN MARTIN,3.5762664586194663,-73.0363236586834
50711,VISTAHERMOSA,2.6418613773417636,-73.47608977400603
