id,name,lat,lon
68001,BUCARAMANGA,7.16333788378401,-73.12974687899518
68013,AGUADA,6.172246263997644,-73.52049965264698
68020,ALBANIA,5.7633122117793265,-73.87334155428823
68051,ARATOCA,6.695344368189224,-73.00599496107495
68077,BARBOSA,5.957101075983364,-73.62719167816245
68079,BARICHARA,6.653686353843322,-73.22479485096451
68081,BARRANCABERMEJA,6.982468277193574,-73.8505950310819
68092,BETULIA,6.971130969491841,-73.39485219112623
68101,BOLIVAR,6.081547802383781,-74.15631913465285
68121,CABRERA,6.549014001341277,-73.275974528178807
68132,CALIFORNIA,7.40300329543227,-72.99191378004245
68147,CAPITANEJO,6.519220611334398,-72.69350105893066
68152,CARCASI,6.636021246494111,-72.58247636232828
68160,CEPITA,6.743330182182605,-72.95616924357533
68162,CERRITO,6.889924207349197,-72.69647977030291
68167,CHARALA,6.236051577109721,-73.14734835528579
68169,CHARTA,7.232152704950342,-72.99895437055869
68176,CHIMA,6.385545843781408,-73.43899127782424
68179,CHIPATA,6.063882695034569,-73.65833275159972
68190,CIMITARRA,6.506565012039441,-74.14223795362035
68207,CONCEPCION,6.797116479186175,-72.57760210735549
68209,CONFINES,6.352324895632145,-73.2196498040488
68211,CONTRATACION,6.298538598628574,-73.48313036452228
68217,COROMORO,6.234205968879206,-72.95779399523293
68229,CURITI,6.628902471890697,-73.04146870559913
68235,EL CARMEN DE CHUCURI,6.700617534562123,-73.62285900707552
68245,EL GUACAMAYO,6.256089609326737,-73.51129272658727
68250,EL PE¥ON,6.045426612729423,-73.99330238500738
68255,EL PLAYON,7.5271863635140415,-73.19988199221473
68264,ENCINO,6.075747319373591,-73.06150730937614
68266,ENCISO,6.655268303755191,-72.70812382384904
68271,FLORIAN,5.802597301257424,-74.00440485466763
68276,FLORIDABLANCA,7.047591881898877,-73.08398304063955
68296,GALAN,6.654477328799257,-73.32850816510773
68298,GAMBITA,5.87800358038988,-73.3829373456372
68307,GIRON,7.064466014292154,-73.23833444811116
68318,GUACA,6.923145155498461,-72.86355839909237
68320,GUADALUPE,6.208103795333357,-73.39485219112623
68322,GUAPOTA,6.310139564648952,-73.33338242008053
68324,GUAVATA,5.92862597756971,-73.73036340841979
68327,GUEPSA,6.03145272184124,-73.58548971895081
68344,HATO,6.531876210629355,-73.36398190963192
68368,JESUS MARIA,5.859020181447442,-73.87794501731808
68370,JORDAN,6.690598518453615,-73.09129442309873
68377,LA BELLEZA,5.878003580389879,-74.04691918970806
68385,LANDAZURI,6.275600324906464,-73.8508658230248
68397,LA PAZ,6.228141827550373,-73.66510255017302
68406,LEBRIJA,7.206050531404492,-73.29817946749928
68418,LOS SANTOS,6.8255915775998295,-73.1300176709381
68425,MACARAVITA,6.487054296459714,-72.61388822770846
68432,MALAGA,6.710109234033342,-72.77852972901152
68444,MATANZA,7.3281243329371035,-73.1018553088731
68464,MOGOTES,6.493382096107193,-72.95373211608894
68468,MOLAGAVITA,6.633648321626306,-72.84839405028814
68498,OCAMONTE,6.3467880709406,-73.14734835528579
68500,OIBA,6.224450611089343,-73.29032650115423
68502,ONZAGA,6.3204222390761045,-72.83539603702738
68522,PALMAR,6.513420128324209,-73.30549084995846
68524,PALMAS DEL SOCORRO,6.380009019089864,-73.30549084995846
68533,PARAMO,6.435904582642594,-73.170636462378
68547,PIEDECUESTA,6.931845880013744,-73.01547267907759
68549,PINCHOTE,6.512365495049629,-73.20746416661683
68572,PUENTE NACIONAL,5.808134125948968,-73.6981391672108
68573,PUERTO PARRA,6.627056863660182,-73.97624249260264
68575,PUERTO WILCHES,7.554870486971761,-73.78695892449271
68615,RIONEGRO,7.476300308015566,-73.35315023191461
68655,SABANA DE TORRES,7.4815734743884645,-73.66022829520023
68669,SAN ANDRES,6.810826711755712,-72.79531882947335
68673,SAN BENITO,6.109495584160146,-73.53512241756535
68679,SAN GIL,6.551386926209082,-73.13055925482396
68682,SAN JOAQUIN,6.447505548662971,-72.88468017064112
68684,SAN JOSE DE MIRANDA,6.617301505870318,-72.7774465612398
68686,SAN MIGUEL,6.556132775944691,-72.67129611961019
68689,SAN VICENTE DE CHUCURI,6.858285209111803,-73.512375894359
68705,SANTA BARBARA,6.9458197709019265,-72.92800688151034
68720,SANTA HELENA DEL OPON,6.364189519971167,-73.60282040329851
68745,SIMACOTA,6.536358402046319,-73.73523766339258
68755,SOCORRO,6.4707074807037275,-73.23021068982318
68770,SUAITA,6.092885110085513,-73.38483288923773
68773,SUCRE,5.989267390858048,-74.02281870678705
68780,SURATA,7.550915612192087,-73.04959246388711
68820,TONA,7.177311774672192,-72.93125638482553
68855,VALLE DE SAN JOSE,6.422194350073056,-73.12676816762291
68861,VELEZ,6.2550349760521575,-73.71980252264541
68867,VETAS,7.320741900015045,-72.92963163316793
68872,VILLANUEVA,6.685325352080716,-73.18742556283982
68895,ZAPATOCA,6.8704134917694715,-73.28491066229557
