id,name,depto,lon,lat
US.SC.BK,Berkeley,South Carolina,-79.95113,33.19556
US.SC.CH,Calhoun,South Carolina,-80.7803,33.67463
US.SC.CS,Charleston,South Carolina,-79.95547,32.83691
US.SC.CK,Cherokee,South Carolina,-81.61963,35.0488
US.SC.CR,Chester,South Carolina,-81.16007,34.69226
US.SC.CF,Chesterfield,South Carolina,-80.15793,34.63972
US.SC.CN,Clarendon,South Carolina,-80.21686,33.66528
US.SC.CT,Colleton,South Carolina,-80.6698,32.86787
US.SC.DA,Darlington,South Carolina,-79.95846,34.33281
US.SC.DI,Dillon,South Carolina,-79.37628,34.39214
US.SC.DO,Dorchester,South Carolina,-80.40494,33.07885
US.SC.ED,Edgefield,South Carolina,-81.96659,33.77257
US.SC.FA,Fairfield,South Carolina,-81.12134,34.39511
US.SC.FL,Florence,South Carolina,-79.70232,34.02445
US.SC.GR,Georgetown,South Carolina,-79.32484,33.44064
US.SC.GV,Greenville,South Carolina,-82.36939,34.89505
US.SC.GW,Greenwood,South Carolina,-82.12616,34.15478
US.SC.HA,Hampton,South Carolina,-81.13984,32.77737
US.SC.HO,Horry,South Carolina,-78.99753,33.92249
US.SC.JA,Jasper,South Carolina,-81.03186,32.43906
US.SC.KE,Kershaw,South Carolina,-80.59108,34.33939
US.SC.LN,Lancaster,South Carolina,-80.70647,34.68695
US.SC.LU,Laurens,South Carolina,-82.00439,34.48415
US.SC.LE,Lee,South Carolina,-80.25543,34.16409
US.SC.LX,Lexington,South Carolina,-81.2716,33.90255
US.SC.MI,Marion,South Carolina,-79.36275,34.08207
US.SC.ML,Marlboro,South Carolina,-79.67898,34.6023
US.SC.MC,McCormick,South Carolina,-82.30907,33.90001
US.SC.NE,Newberry,South Carolina,-81.60003,34.28952
US.SC.OC,Oconee,South Carolina,-83.06552,34.75453
US.SC.OR,Orangeburg,South Carolina,-80.80074,33.43915
US.SC.PI,Pickens,South Carolina,-82.72435,34.88842
US.SC.RI,Richland,South Carolina,-80.90261,34.02175
US.SC.SA,Saluda,South Carolina,-81.7272,34.00632
US.SC.SP,Spartanburg,South Carolina,-81.99037,34.93252
US.SC.SU,Sumter,South Carolina,-80.3815,33.91608
US.SC.UN,Union,South Carolina,-81.61893,34.68943
US.SC.WI,Williamsburg,South Carolina,-79.72777,33.62009
US.SC.YO,York,South Carolina,-81.18472,34.97445
US.SD.AU,Aurora,South Dakota,-98.56246,43.71856
US.SD.BA,Beadle,South Dakota,-98.27734,44.41499
US.SD.BN,Bennett,South Dakota,-101.6657,43.19385
US.SD.BH,Bon Homme,South Dakota,-97.88383,42.98826
US.SD.BK,Brookings,South Dakota,-96.79145,44.37086
US.SD.BW,Brown,South Dakota,-98.35287,45.5901
US.SD.BU,Brule,South Dakota,-99.08061,43.71865
US.SD.BF,Buffalo,South Dakota,-99.20375,44.07672
US.SD.BT,Butte,South Dakota,-103.5084,44.90572
US.SD.CP,Campbell,South Dakota,-100.0539,45.77203
US.SD.CH,Charles Mix,South Dakota,-98.58773,43.20705
US.SD.CK,Clark,South Dakota,-97.72933,44.85932
US.SD.CY,Clay,South Dakota,-96.97508,42.91453
US.SD.CD,Codington,South Dakota,-97.18976,44.97903
US.SD.CO,Corson,South Dakota,-101.1967,45.70805
US.SD.CU,Custer,South Dakota,-103.4525,43.67669
US.SD.DV,Davison,South Dakota,-98.145,43.67481
US.SD.DY,Day,South Dakota,-97.60677,45.36872
US.SD.DU,Deuel,South Dakota,-96.66961,44.76101
US.SD.DW,Dewey,South Dakota,-100.8724,45.15632
US.SD.DO,Douglas,South Dakota,-98.36656,43.38692
US.SD.ED,Edmunds,South Dakota,-99.21853,45.41956
US.SD.FL,Fall River,South Dakota,-103.5265,43.23867
US.SD.FU,Faulk,South Dakota,-99.14622,45.07166
US.SD.GA,Grant,South Dakota,-96.7678,45.17362
US.SD.GE,Gregory,South Dakota,-99.18523,43.19235
US.SD.HA,Haakon,South Dakota,-101.5418,44.29303
US.SD.HM,Hamlin,South Dakota,-97.18936,44.67423
US.SD.HD,Hand,South Dakota,-99.00539,44.54822
US.SD.HS,Hanson,South Dakota,-97.78583,43.67456
US.SD.HR,Harding,South Dakota,-103.4975,45.57979
US.SD.HG,Hughes,South Dakota,-99.99466,44.38909
US.SD.HT,Hutchinson,South Dakota,-97.75396,43.33428
US.SD.HY,Hyde,South Dakota,-99.48686,44.5481
US.SD.JA,Jackson,South Dakota,-101.6316,43.69348
US.SD.JE,Jerauld,South Dakota,-98.6297,44.06726
US.SD.JO,Jones,South Dakota,-100.6911,43.95995
US.SD.KI,Kingsbury,South Dakota,-97.49018,44.37039
US.SD.LK,Lake,South Dakota,-97.12867,44.02334
US.SD.LW,Lawrence,South Dakota,-103.7916,44.35849
US.SD.LI,Lincoln,South Dakota,-96.71978,43.27921
US.SD.LY,Lyman,South Dakota,-99.84684,43.89521
US.SD.MS,Marshall,South Dakota,-97.59959,45.75902
US.SD.MC,McCook,South Dakota,-97.36796,43.67509
US.SD.MP,McPherson,South Dakota,-99.22471,45.76677
US.SD.MD,Meade,South Dakota,-102.7171,44.56618
US.SD.ML,Mellette,South Dakota,-100.7618,43.58058
US.SD.ME,Miner,South Dakota,-97.60938,44.02311
US.SD.MN,Minnehaha,South Dakota,-96.79206,43.67499
US.SD.MO,Moody,South Dakota,-96.67079,44.02286
US.SD.PN,Pennington,South Dakota,-102.8263,44.00294
US.SD.PR,Perkins,South Dakota,-102.4769,45.49014
US.SD.PO,Potter,South Dakota,-99.95837,45.06504
US.SD.RO,Roberts,South Dakota,-96.94679,45.63165
US.SD.SA,Sanborn,South Dakota,-98.09103,44.02388
US.SD.SH,Shannon,South Dakota,-102.5532,43.33503
US.SD.SP,Spink,South Dakota,-98.34718,44.9388
US.SD.ST,Stanley,South Dakota,-100.7362,44.4117
US.SD.SU,Sully,South Dakota,-100.1333,44.71601
US.SD.TO,Todd,South Dakota,-100.7189,43.19133
US.SD.TR,Tripp,South Dakota,-99.88373,43.34478
US.SD.TU,Turner,South Dakota,-97.14724,43.31147
US.SD.UN,Union,South Dakota,-96.65569,42.83481
US.SD.WA,Walworth,South Dakota,-100.0328,45.43052
US.SD.YA,Yankton,South Dakota,-97.39348,43.01013
US.SD.ZI,Ziebach,South Dakota,-101.666,44.97913
US.TN.AN,Anderson,Tennessee,-84.19866,36.11849
US.TN.BD,Bedford,Tennessee,-86.45843,35.51419
US.TN.BN,Benton,Tennessee,-88.06918,36.0697
US.TN.BE,Bledsoe,Tennessee,-85.20484,35.59774
US.TN.BO,Blount,Tennessee,-83.92575,35.68769
US.TN.BR,Bradley,Tennessee,-84.85981,35.15443
US.TN.CM,Campbell,Tennessee,-84.14995,36.40392
US.TN.CN,Cannon,Tennessee,-86.06142,35.80931
US.TN.CR,Carroll,Tennessee,-88.45097,35.97293
US.TN.CT,Carter,Tennessee,-82.12814,36.29273
US.TN.CA,Cheatham,Tennessee,-87.08785,36.26176
US.TN.CS,Chester,Tennessee,-88.61561,35.42091
US.TN.CI,Claiborne,Tennessee,-83.66253,36.48693
US.TN.CY,Clay,Tennessee,-85.54411,36.55213
US.TN.CE,Cocke,Tennessee,-83.12054,35.92576
US.TN.CF,Coffee,Tennessee,-86.07478,35.49064
US.TN.CK,Crockett,Tennessee,-89.13951,35.81282
US.TN.CU,Cumberland,Tennessee,-84.99838,35.9508
US.TN.DA,Davidson,Tennessee,-86.78476,36.16959
US.TN.DC,Decatur,Tennessee,-88.10845,35.60321
US.TN.DE,DeKalb,Tennessee,-85.83189,35.98003
US.TN.DI,Dickson,Tennessee,-87.35842,36.14929
US.TN.DY,Dyer,Tennessee,-89.41407,36.05929
US.TN.FA,Fayette,Tennessee,-89.4147,35.19798
US.TN.FE,Fentress,Tennessee,-84.93245,36.38048
US.TN.FR,Franklin,Tennessee,-86.09255,35.15582
US.TN.GB,Gibson,Tennessee,-88.93192,35.99782
US.TN.GL,Giles,Tennessee,-87.03476,35.2025
US.TN.GA,Grainger,Tennessee,-83.50993,36.27634
US.TN.GE,Greene,Tennessee,-82.84527,36.17499
US.TN.GU,Grundy,Tennessee,-85.72275,35.38864
US.TN.HB,Hamblen,Tennessee,-83.26678,36.2174
US.TN.HL,Hamilton,Tennessee,-85.16506,35.18137
US.TN.HC,Hancock,Tennessee,-83.2218,36.52403
US.TN.HA,Hardeman,Tennessee,-88.99318,35.20737
US.TN.HI,Hardin,Tennessee,-88.18523,35.19979
US.TN.HW,Hawkins,Tennessee,-82.94475,36.44098
US.TN.HY,Haywood,Tennessee,-89.28461,35.58302
US.TN.HS,Henderson,Tennessee,-88.3881,35.6538
US.TN.HR,Henry,Tennessee,-88.30213,36.33228
US.TN.HN,Hickman,Tennessee,-87.47342,35.80388
US.TN.HO,Houston,Tennessee,-87.71982,36.28583
US.TN.HU,Humphreys,Tennessee,-87.77669,36.04104
US.TN.JA,Jackson,Tennessee,-85.67232,36.35871
US.TN.JE,Jefferson,Tennessee,-83.44618,36.05131
US.TN.JO,Johnson,Tennessee,-81.85161,36.45523
US.TN.KN,Knox,Tennessee,-83.93681,35.99371
US.TN.LK,Lake,Tennessee,-89.49422,36.33611
US.TN.LU,Lauderdale,Tennessee,-89.63046,35.76127
US.TN.LW,Lawrence,Tennessee,-87.39586,35.21758
US.TN.LE,Lewis,Tennessee,-87.49385,35.52788
US.TN.LI,Lincoln,Tennessee,-86.58843,35.14109
US.TN.LO,Loudon,Tennessee,-84.31077,35.73549
US.TN.MC,Macon,Tennessee,-86.00784,36.53257
US.TN.MD,Madison,Tennessee,-88.83969,35.60838
US.TN.MI,Marion,Tennessee,-85.62242,35.12993
US.TN.MS,Marshall,Tennessee,-86.7648,35.46971
US.TN.MU,Maury,Tennessee,-87.07718,35.61699
US.TN.MM,McMinn,Tennessee,-84.61771,35.42497
US.TN.MA,McNairy,Tennessee,-88.56303,35.17629
US.TN.ME,Meigs,Tennessee,-84.81433,35.51185
US.TN.MR,Monroe,Tennessee,-84.25311,35.44323
US.TN.MT,Montgomery,Tennessee,-87.38307,36.49723
US.TN.MO,Moore,Tennessee,-86.35826,35.28402
US.TN.MG,Morgan,Tennessee,-84.64889,36.13501
US.TN.OB,Obion,Tennessee,-89.14917,36.35931
US.TN.OV,Overton,Tennessee,-85.28734,36.34564
US.TN.PE,Perry,Tennessee,-87.85923,35.64338
US.TN.PI,Pickett,Tennessee,-85.0731,36.55974
US.TN.PO,Polk,Tennessee,-84.52242,35.12059
US.TN.PU,Putnam,Tennessee,-85.49486,36.14144
US.TN.RH,Rhea,Tennessee,-84.92442,35.60919
US.TN.RA,Roane,Tennessee,-84.52302,35.84765
US.TN.RB,Robertson,Tennessee,-86.87041,36.52671
US.TN.RU,Rutherford,Tennessee,-86.41601,35.84338
US.TN.SC,Scott,Tennessee,-84.50375,36.43014
US.TN.SQ,Sequatchie,Tennessee,-85.41048,35.37203
US.TN.SV,Sevier,Tennessee,-83.52373,35.78526
US.TN.SY,Shelby,Tennessee,-89.89611,35.18468
US.TN.SH,Smith,Tennessee,-85.95757,36.25255
US.TN.SA,Stewart,Tennessee,-87.83857,36.50135
US.TN.SL,Sullivan,Tennessee,-82.30436,36.51312
US.TN.SN,Sumner,Tennessee,-86.46042,36.47014
US.TN.TI,Tipton,Tennessee,-89.75838,35.49666
US.TN.TR,Trousdale,Tennessee,-86.15867,36.39408
US.TN.UC,Unicoi,Tennessee,-82.43206,36.1111
US.TN.UO,Union,Tennessee,-83.83771,36.28826
US.TN.VA,Van Buren,Tennessee,-85.45316,35.69621
US.TN.WR,Warren,Tennessee,-85.77848,35.67891
US.TN.WI,Washington,Tennessee,-82.49802,36.29355
US.TN.WY,Wayne,Tennessee,-87.78895,35.24113
US.TN.WE,Weakley,Tennessee,-88.71782,36.29988
US.TN.WH,White,Tennessee,-85.45495,35.92694
US.TN.WL,Williamson,Tennessee,-86.89943,35.8942
US.TN.WO,Wilson,Tennessee,-86.29634,36.15544
US.TX.AE,Anderson,Texas,-95.65249,31.81316
US.TX.AR,Andrews,Texas,-102.6367,32.30499
US.TX.AG,Angelina,Texas,-94.61335,31.25605
US.TX.AA,Aransas,Texas,-96.99386,28.13256
US.TX.AC,Archer,Texas,-98.68796,33.61495
US.TX.AM,Armstrong,Texas,-101.3559,34.9652
US.TX.AT,Atascosa,Texas,-98.52707,28.89134
US.TX.AU,Austin,Texas,-96.27873,29.88654
US.TX.BY,Bailey,Texas,-102.8294,34.06739
US.TX.BA,Bandera,Texas,-99.24817,29.74582
US.TX.BP,Bastrop,Texas,-97.3124,30.10119
US.TX.BR,Baylor,Texas,-99.21538,33.61463
US.TX.BE,Bee,Texas,-97.74027,28.41611
US.TX.BL,Bell,Texas,-97.479,31.03869
US.TX.BX,Bexar,Texas,-98.52004,29.44807
US.TX.BC,Blanco,Texas,-98.39874,30.26673
US.TX.BD,Borden,Texas,-101.433,32.74348
US.TX.BQ,Bosque,Texas,-97.63342,31.90098
US.TX.BW,Bowie,Texas,-94.42428,33.44645
US.TX.BI,Brazoria,Texas,-95.45516,29.19081
US.TX.BZ,Brazos,Texas,-96.30474,30.66084
US.TX.BS,Brewster,Texas,-103.2516,29.81141
US.TX.BO,Briscoe,Texas,-101.2087,34.53036
US.TX.BK,Brooks,Texas,-98.21885,27.03325
US.TX.BN,Brown,Texas,-99.00002,31.77613
US.TX.BU,Burleson,Texas,-96.62383,30.49257
US.TX.BT,Burnet,Texas,-98.18329,30.78811
US.TX.CW,Caldwell,Texas,-97.62193,29.83688
US.TX.CU,Calhoun,Texas,-96.64706,28.48707
US.TX.AL,Callahan,Texas,-99.37483,32.30012
US.TX.CA,Cameron,Texas,-97.52298,26.13881
US.TX.CP,Camp,Texas,-94.98135,32.97597
US.TX.CN,Carson,Texas,-101.3553,35.40346
US.TX.CS,Cass,Texas,-94.34611,33.0786
US.TX.AS,Castro,Texas,-102.2608,34.52899
US.TX.CH,Chambers,Texas,-94.60952,29.73954
US.TX.CK,Cherokee,Texas,-95.16609,31.83802
US.TX.CD,Childress,Texas,-100.2088,34.52939
US.TX.CY,Clay,Texas,-98.20888,33.78448
US.TX.CC,Cochran,Texas,-102.8285,33.60511
US.TX.OK,Coke,Texas,-100.5275,31.88814
US.TX.CM,Coleman,Texas,-99.45534,31.77574
US.TX.CI,Collin,Texas,-96.57406,33.18945
US.TX.CG,Collingsworth,Texas,-100.2701,34.9647
US.TX.CO,Colorado,Texas,-96.52717,29.62063
US.TX.OM,Comal,Texas,-98.28252,29.80953
US.TX.CE,Comanche,Texas,-98.55915,31.9477
US.TX.ON,Concho,Texas,-99.86618,31.32618
US.TX.OO,Cooke,Texas,-97.2114,33.63966
US.TX.CL,Coryell,Texas,-97.80038,31.39088
US.TX.OT,Cottle,Texas,-100.2795,34.07795
US.TX.CR,Crane,Texas,-102.5165,31.42869
US.TX.CT,Crockett,Texas,-101.4098,30.72204
US.TX.CB,Crosby,Texas,-101.3019,33.61382
US.TX.UL,Culberson,Texas,-104.5189,31.4509
US.TX.DL,Dallam,Texas,-102.6012,36.27824
US.TX.DS,Dallas,Texas,-96.77932,32.76799
US.TX.DW,Dawson,Texas,-101.948,32.74252
US.TX.DI,Deaf Smith,Texas,-102.6069,34.9659
US.TX.DT,Delta,Texas,-95.6729,33.38537
US.TX.DN,Denton,Texas,-97.11691,33.20533
US.TX.DE,Dewitt,Texas,-97.35644,29.08139
US.TX.DC,Dickens,Texas,-100.7807,33.61553
US.TX.DM,Dimmit,Texas,-99.75115,28.41898
US.TX.DO,Donley,Texas,-100.8129,34.96519
US.TX.DU,Duval,Texas,-98.50887,27.68259
US.TX.EA,Eastland,Texas,-98.8326,32.32887
US.TX.EC,Ector,Texas,-102.5439,31.86982
US.TX.ED,Edwards,Texas,-100.3064,29.98217
US.TX.EP,El Paso,Texas,-106.2362,31.76876
US.TX.EI,Ellis,Texas,-96.79598,32.35004
US.TX.ER,Erath,Texas,-98.21946,32.23667
US.TX.FL,Falls,Texas,-96.93571,31.25345
US.TX.FI,Fannin,Texas,-96.10658,33.59349
US.TX.FT,Fayette,Texas,-96.91904,29.87794
US.TX.FH,Fisher,Texas,-100.4019,32.74233
US.TX.FY,Floyd,Texas,-101.3038,34.07211
US.TX.FD,Foard,Texas,-99.78028,33.97386
US.TX.FR,Fort Bend,Texas,-95.77116,29.52697
US.TX.FK,Franklin,Texas,-95.2198,33.17614
US.TX.FE,Freestone,Texas,-96.14946,31.70503
US.TX.FO,Frio,Texas,-99.10497,28.8661
US.TX.GS,Gaines,Texas,-102.6338,32.74127
US.TX.GV,Galveston,Texas,-94.96495,29.39603
US.TX.GR,Garza,Texas,-101.2988,33.17873
US.TX.GL,Gillespie,Texas,-98.94508,30.31927
US.TX.GC,Glasscock,Texas,-101.5201,31.87062
US.TX.GI,Goliad,Texas,-97.42435,28.65509
US.TX.GA,Gonzales,Texas,-97.49087,29.45711
US.TX.GY,Gray,Texas,-100.8134,35.40189
US.TX.GO,Grayson,Texas,-96.67739,33.62793
US.TX.GE,Gregg,Texas,-94.81789,32.48166
US.TX.GM,Grimes,Texas,-95.98893,30.54413
US.TX.GU,Guadalupe,Texas,-97.94991,29.58335
US.TX.HE,Hale,Texas,-101.8268,34.06913
US.TX.HA,Hall,Texas,-100.6811,34.53066
US.TX.HM,Hamilton,Texas,-98.10991,31.70483
US.TX.HF,Hansford,Texas,-101.3562,36.27803
US.TX.RD,Hardeman,Texas,-99.74847,34.29012
US.TX.HN,Hardin,Texas,-94.39303,30.33351
US.TX.RR,Harris,Texas,-95.39697,29.85859
US.TX.HR,Harrison,Texas,-94.37164,32.54797
US.TX.HL,Hartley,Texas,-102.6028,35.84031
US.TX.HK,Haskell,Texas,-99.73359,33.17596
US.TX.HY,Hays,Texas,-98.03278,30.0572
US.TX.HH,Hemphill,Texas,-100.2723,35.83812
US.TX.HD,Henderson,Texas,-95.85415,32.21207
US.TX.HG,Hidalgo,Texas,-98.18385,26.3981
US.TX.HI,Hill,Texas,-97.13167,31.99181
US.TX.HC,Hockley,Texas,-102.344,33.60802
US.TX.HO,Hood,Texas,-97.83128,32.42876
US.TX.HP,Hopkins,Texas,-95.56601,33.14968
US.TX.HS,Houston,Texas,-95.42254,31.31718
US.TX.HW,Howard,Texas,-101.4343,32.30716
US.TX.HU,Hudspeth,Texas,-105.388,31.45654
US.TX.HT,Hunt,Texas,-96.08767,33.12286
US.TX.UT,Hutchinson,Texas,-101.354,35.84019
US.TX.IR,Irion,Texas,-100.9807,31.30359
US.TX.JK,Jack,Texas,-98.17401,33.23224
US.TX.JA,Jackson,Texas,-96.57934,28.95527
US.TX.JR,Jasper,Texas,-94.02677,30.74378
US.TX.JF,Jeff Davis,Texas,-104.1445,30.71617
US.TX.JE,Jefferson,Texas,-94.16335,29.8837
US.TX.JG,Jim Hogg,Texas,-98.69868,27.04302
US.TX.JW,Jim Wells,Texas,-98.09021,27.73202
US.TX.JH,Johnson,Texas,-97.36668,32.37871
US.TX.JN,Jones,Texas,-99.88028,32.73962
US.TX.KS,Karnes,Texas,-97.85736,28.90548
US.TX.KU,Kaufman,Texas,-96.28873,32.60057
US.TX.KD,Kendall,Texas,-98.71487,29.94467
US.TX.KE,Kenedy,Texas,-97.70921,26.92928
US.TX.KT,Kent,Texas,-100.7783,33.18127
US.TX.KR,Kerr,Texas,-99.35124,30.06216
US.TX.KM,Kimble,Texas,-99.75081,30.48594
US.TX.KG,King,Texas,-100.2592,33.6161
US.TX.KN,Kinney,Texas,-100.4176,29.34951
US.TX.KL,Kleberg,Texas,-97.73206,27.43496
US.TX.KX,Knox,Texas,-99.74598,33.60382
US.TX.LS,La Salle,Texas,-99.09887,28.34377
US.TX.LR,Lamar,Texas,-95.57172,33.66715
US.TX.LB,Lamb,Texas,-102.3519,34.06718
US.TX.LP,Lampasas,Texas,-98.2429,31.19588
US.TX.LA,Lavaca,Texas,-96.93021,29.38367
US.TX.LE,Lee,Texas,-96.96861,30.3115
US.TX.LN,Leon,Texas,-95.99656,31.29585
US.TX.LT,Liberty,Texas,-94.81226,30.15171
US.TX.LO,Limestone,Texas,-96.58087,31.54841
US.TX.LM,Lipscomb,Texas,-100.2736,36.27797
US.TX.LK,Live Oak,Texas,-98.12613,28.35307
US.TX.LL,Llano,Texas,-98.68436,30.7059
US.TX.LI,Loving,Texas,-103.5795,31.84987
US.TX.LU,Lubbock,Texas,-101.8223,33.60937
US.TX.LY,Lynn,Texas,-101.8169,33.17556
US.TX.AD,Madison,Texas,-95.92904,30.96607
US.TX.MN,Marion,Texas,-94.36046,32.79852
US.TX.MT,Martin,Texas,-101.9509,32.30676
US.TX.MA,Mason,Texas,-99.22665,30.71777
US.TX.MD,Matagorda,Texas,-95.98631,28.86575
US.TX.MV,Maverick,Texas,-100.3143,28.74048
US.TX.MC,McCulloch,Texas,-99.34947,31.19888
US.TX.ML,McLennan,Texas,-97.2016,31.55215
US.TX.MM,McMullen,Texas,-98.56941,28.35145
US.TX.ME,Medina,Texas,-99.10926,29.35323
US.TX.EN,Menard,Texas,-99.82082,30.88971
US.TX.ID,Midland,Texas,-102.0329,31.87065
US.TX.MI,Milam,Texas,-96.97834,30.78683
US.TX.MS,Mills,Texas,-98.59378,31.49587
US.TX.MH,Mitchell,Texas,-100.9213,32.30718
US.TX.MU,Montague,Texas,-97.72416,33.67512
US.TX.MG,Montgomery,Texas,-95.50536,30.3011
US.TX.MO,Moore,Texas,-101.8931,35.83753
US.TX.MR,Morris,Texas,-94.73728,33.11748
US.TX.MY,Motley,Texas,-100.7792,34.07481
US.TX.NC,Nacogdoches,Texas,-94.6177,31.61778
US.TX.NV,Navarro,Texas,-96.47246,32.04915
US.TX.NE,Newton,Texas,-93.74675,30.78732
US.TX.NO,Nolan,Texas,-100.409,32.30334
US.TX.NU,Nueces,Texas,-97.62137,27.72674
US.TX.OC,Ochiltree,Texas,-100.8158,36.27955
US.TX.OL,Oldham,Texas,-102.6019,35.40501
US.TX.OR,Orange,Texas,-93.89571,30.12159
US.TX.PO,Palo Pinto,Texas,-98.31428,32.75404
US.TX.PN,Panola,Texas,-94.30591,32.1613
US.TX.PR,Parker,Texas,-97.80436,32.77626
US.TX.PM,Parmer,Texas,-102.7845,34.52844
US.TX.PE,Pecos,Texas,-102.7261,30.78249
US.TX.PK,Polk,Texas,-94.83111,30.79378
US.TX.PT,Potter,Texas,-101.8946,35.40074
US.TX.PS,Presidio,Texas,-104.241,29.99947
US.TX.RI,Rains,Texas,-95.79081,32.87086
US.TX.RA,Randall,Texas,-101.898,34.96503
US.TX.RG,Reagan,Texas,-101.5222,31.36675
US.TX.RL,Real,Texas,-99.82243,29.83279
US.TX.RV,Red River,Texas,-95.04994,33.62057
US.TX.RE,Reeves,Texas,-103.6958,31.32522
US.TX.RF,Refugio,Texas,-97.16433,28.32583
US.TX.RS,Roberts,Texas,-100.8135,35.83921
US.TX.RO,Robertson,Texas,-96.5148,31.02779
US.TX.RC,Rockwall,Texas,-96.41059,32.8996
US.TX.RN,Runnels,Texas,-99.97692,31.83082
US.TX.RK,Rusk,Texas,-94.76262,32.1097
US.TX.SB,Sabine,Texas,-93.85412,31.34484
US.TX.SG,San Augustine,Texas,-94.17026,31.39473
US.TX.SJ,San Jacinto,Texas,-95.1698,30.58131
US.TX.SP,San Patricio,Texas,-97.51836,28.00809
US.TX.SS,San Saba,Texas,-98.81843,31.15667
US.TX.SH,Schleicher,Texas,-100.5372,30.89531
US.TX.SU,Scurry,Texas,-100.9175,32.74699
US.TX.SC,Shackelford,Texas,-99.35559,32.73593
US.TX.SY,Shelby,Texas,-94.14625,31.79232
US.TX.SN,Sherman,Texas,-101.8936,36.2786
US.TX.SM,Smith,Texas,-95.26882,32.37462
US.TX.SV,Somervell,Texas,-97.77328,32.22341
US.TX.SR,Starr,Texas,-98.74201,26.56301
US.TX.SE,Stephens,Texas,-98.83646,32.73639
US.TX.SI,Sterling,Texas,-101.0483,31.83026
US.TX.SA,Stonewall,Texas,-100.2562,33.17828
US.TX.ST,Sutton,Texas,-100.5361,30.49722
US.TX.SW,Swisher,Texas,-101.7343,34.5297
US.TX.TN,Tarrant,Texas,-97.29203,32.77058
US.TX.TA,Taylor,Texas,-99.89152,32.30175
US.TX.TL,Terrell,Texas,-102.076,30.22513
US.TX.TE,Terry,Texas,-102.3364,33.17518
US.TX.TH,Throckmorton,Texas,-99.21341,33.17633
US.TX.TU,Titus,Texas,-94.96941,33.21535
US.TX.TG,Tom Green,Texas,-100.4655,31.4046
US.TX.TV,Travis,Texas,-97.78034,30.33334
US.TX.TR,Trinity,Texas,-95.13524,31.0883
US.TX.TY,Tyler,Texas,-94.3785,30.7709
US.TX.US,Upshur,Texas,-94.94119,32.73886
US.TX.UP,Upton,Texas,-102.0431,31.36931
US.TX.UV,Uvalde,Texas,-99.76169,29.35535
US.TX.VL,Val Verde,Texas,-101.151,29.89289
US.TX.VN,Van Zandt,Texas,-95.83634,32.56451
US.TX.VI,Victoria,Texas,-96.97204,28.79586
US.TX.WK,Walker,Texas,-95.57431,30.73971
US.TX.WR,Waller,Texas,-95.98914,30.0081
US.TX.WD,Ward,Texas,-103.1051,31.51021
US.TX.WH,Washington,Texas,-96.40511,30.21476
US.TX.WB,Webb,Texas,-99.33182,27.75824
US.TX.WN,Wharton,Texas,-96.22177,29.27732
US.TX.WL,Wheeler,Texas,-100.2707,35.40148
US.TX.WC,Wichita,Texas,-98.70331,33.98818
US.TX.WG,Wilbarger,Texas,-99.24151,34.07889
US.TX.WY,Willacy,Texas,-97.66118,26.46909
US.TX.WM,Williamson,Texas,-97.60344,30.64869
US.TX.WS,Wilson,Texas,-98.08554,29.17428
US.TX.WI,Winkler,Texas,-103.0482,31.84956
US.TX.WE,Wise,Texas,-97.65372,33.21627
US.TX.WO,Wood,Texas,-95.38109,32.78715
US.TX.YA,Yoakum,Texas,-102.8273,33.17428
US.TX.YU,Young,Texas,-98.68901,33.17579
US.TX.ZP,Zapata,Texas,-99.17017,26.99832
US.TX.ZV,Zavala,Texas,-99.75893,28.86265
US.UT.BV,Beaver,Utah,-113.2357,38.35711
US.UT.BE,Box Elder,Utah,-113.081,41.52161
US.UT.CA,Cache,Utah,-111.742,41.7234
US.UT.CR,Carbon,Utah,-110.5894,39.6482
US.UT.DG,Daggett,Utah,-109.5094,40.88688
US.UT.DA,Davis,Utah,-112.1107,40.98929
US.UT.DU,Duchesne,Utah,-110.423,40.29832
US.UT.EM,Emery,Utah,-110.7018,38.9966
US.UT.GA,Garfield,Utah,-111.4459,37.85493
US.UT.GR,Grand,Utah,-109.5715,38.9807
US.UT.RN,Iron,Utah,-113.2922,37.86018
US.UT.JU,Juab,Utah,-112.7842,39.70249
US.UT.KA,Kane,Utah,-111.8898,37.28586
US.UT.MD,Millard,Utah,-113.1017,39.07279
US.UT.MN,Morgan,Utah,-111.5705,41.09091
US.UT.PT,Piute,Utah,-112.1285,38.33654
US.UT.RH,Rich,Utah,-111.2434,41.6337
US.UT.SL,Salt Lake,Utah,-111.9215,40.66699
US.UT.SJ,San Juan,Utah,-109.8036,37.62628
US.UT.SP,Sanpete,Utah,-111.5762,39.37473
US.UT.SE,Sevier,Utah,-111.8047,38.74777
US.UT.SU,Summit,Utah,-110.9534,40.86913
US.UT.TE,Tooele,Utah,-113.1312,40.44866
US.UT.UN,Uintah,Utah,-109.5182,40.12341
US.UT.UT,Utah,Utah,-111.669,40.1204
US.UT.WA,Wasatch,Utah,-111.1665,40.3319
US.UT.WN,Washington,Utah,-113.5077,37.2818
US.UT.WE,Wayne,Utah,-110.9016,38.32401
US.UT.WB,Weber,Utah,-111.9124,41.26986
US.VT.AD,Addison,Vermont,-73.14172,44.0302
US.VT.BE,Bennington,Vermont,-73.09382,43.03517
US.VT.CA,Caledonia,Vermont,-72.10238,44.46478
