"id","name","lat","lon"
1,"Ordino",42.6036,1.52437
2,"Canillo",42.5842,1.60543
3,"Encamp",42.5381,1.6441
4,"La Massana",42.55,1.47083
5,"Sant Julià de Lòria",42.4511,1.47975
6,"Escaldes-Engordany",42.495,1.59428
7,"Andorra la Vella",42.5128,1.51066
