id,name,lon,lat
MOZ-1927,Maputo Province,32.43892,-25.53934
MOZ-1198,Cabo Delgado Province,39.36526,-12.46049
MOZ-1199,Niassa Province,36.45631,-13.0734
MOZ-1190,Tete,32.74159,-15.52142
MOZ-1192,Manica Province,33.42514,-19.03871
MOZ-1207,Gaza Province,32.79089,-23.31297
MOZ-1906,Provincia de Zambezia,36.9799,-16.65657
MOZ-5854,Cidade de Maputo,32.58327,-25.91895
MOZ-1925,Inhambane Province,34.50938,-22.8098
MOZ-1905,Sofala Province,34.67726,-19.05069
MOZ-1200,Nampula,39.25094,-14.96144
