"id","name","lat","lon"
1,"Sermersooq",64.0596,-44.037
2,"Northeast Greenland National Park",77.0582,-33.4567
3,"Qaasuitsup",74.5573,-49.3311
4,"Pituffik",76.4432,-68.3611
5,"Qeqqata",66.5487,-47.3782
6,"Kujalleq",61.5451,-44.296
