id,name,lon,lat
KOR-2496,Gangwon-do,128.3427,37.66588
KOR-2498,Gyeonggi-do,127.1221,37.52624
KOR-2502,Chungcheongnam-do,126.8634,36.50298
KOR-2495,Incheon,126.6197,37.46647
KOR-2499,Jeollabuk-do,127.1629,35.69399
KOR-2506,Jeollanam-do,126.9195,34.89039
KOR-2505,Gyeongsangnam-do,128.2938,35.30233
KOR-2507,Busan,129.059,35.16395
KOR-2508,Ulsan,129.2298,35.51641
KOR-2509,Gyeongsangbuk-do,128.7129,36.2716
KOR-2510,Jeju-teukbyeoljachido,126.557,33.38538
KOR-2497,Seoul-teukbyeolsi,127.0073,37.53838
KOR-2503,Daejeon,127.3603,36.36405
KOR-5129,Sejong,127.1828,36.54806
KOR-2494,Chungcheongbuk-do,127.8092,36.70529
KOR-2500,Gwangju,126.9192,35.20544
KOR-2504,Daegu,128.6282,35.89357
