id,name,lon,lat
HTI-1386,Departement du Nord-Est,-71.89382,19.51335
HTI-1385,Centre,-71.98184,19.01011
HTI-1388,Departement de l'Ouest,-72.43869,18.58068
HTI-1389,Sud-Est,-72.36947,18.2545
HTI-1362,Sud,-73.7228,18.28083
HTI-1359,Departement de la Grand'Anse,-74.13725,18.5055
HTI-1361,Nord-Ouest,-73.03957,19.81742
HTI-1387,Nord,-72.295,19.59858
HTI-1384,Departement de l'Artibonite,-72.56825,19.33297
HTI-1360,Departement de Nippes,-73.39372,18.43205
