id,name,lat,lon
12,Usaquén,4.7400764059355405,-74.02720367179585
9,Chapinero,4.644140845239332,-74.03816667321709
10,Santa Fe,4.597682539655571,-74.05382224926247
16,San Cristóbal,4.552329318781359,-74.06577264686467
18,Usme,4.463591745125232,-74.11376494114347
14,Tunjuelito,4.562202867395563,-74.13064327472799
17,Bosa,4.623526299303489,-74.19313886871704
6,Kennedy,4.630470663001652,-74.15763342787567
13,Fontibón,4.679216060854924,-74.15349410745371
5,Engativá,4.707073784833161,-74.12545808891558
0,Suba,4.786460201106731,-74.09310947230594
8,Barrios Unidos,4.668425947696256,-74.07417950967118
11,Teusaquillo,4.6439079481351655,-74.08379458026596
1,Los Mártires,4.610907449367483,-74.08275017783687
2,Antonio Nariño,4.591406834582164,-74.10575570665956
4,Puente Aranda,4.615149401539228,-74.11002869013741
3,La Candelaria,4.598202500203207,-74.06875962227105
7,Rafael Uribe Uribe,4.560671351814759,-74.10552958680661
19,Ciudad Bolívar,4.509527760667814,-74.16489021599126
15,Sumapaz,4.0113339876263705,-74.28203106465287
