id,name,lat,lon
1,Belisario Boeto,-18.933355219801204,-64.30809682498735
2,Hernando Siles,-20.32807644048199,-64.12893569092964
3,Jaime Zudáñez,-18.870324024191266,-64.80996138511689
4,Juana Azurduay de Padilla,-19.98585137223843,-64.51528522761154
5,Luis Calvo,-19.99423732957515,-63.77787671203281
6,Nor Cinti,-20.43116520904453,-64.79129021791665
7,Oropeza,-18.76852240256878,-65.27784852449523
8,Sud Cinti,-20.990255034460894,-64.83815279581265
9,Tomina,-19.336661261018257,-64.33468784992307
10,Yamparáez,-19.100411290839176,-65.06598207118788
11,Arani,-17.38920794071592,-65.49049465291644
12,Arque,-17.889752082586174,-66.60247550740462
13,Ayopaya,-16.839050134974478,-66.73202468290168
14,Capinota,-17.687123950659426,-66.2440301326923
15,Carrasco,-16.855353996215165,-64.75899525399008
16,Cercado,-17.453721305529555,-66.16520087512822
17,Chapare,-16.438318387637537,-65.10032881172987
18,Esteban Arce,-17.70034646013453,-65.92662029028821
19,Germán Jordán,-17.569681543492642,-65.94861533560541
20,Mizque,-18.003489066743708,-65.5297246218031
21,Narciso Campero,-18.480513523618423,-64.94152130169705
22,Punata,-17.53305636238018,-65.87093507294595
23,Quillacollo,-17.42349285466464,-66.40082690164202
24,Tapacarí,-17.54354856016426,-66.62422433952798
25,Cercado,-14.479514771591083,-64.96827646876201
26,José Ballivián,-13.67575001420619,-67.17918887846437
27,Mamoré,-12.720608975780355,-64.96967167686049
28,Marbán,-15.293381682232765,-63.53736745717433
29,Moxos,-14.875565984600554,-65.44736630846049
30,Vaca Díez,-12.563967093621002,-64.31929952530749
31,Yacuma,-14.145129598346035,-65.52283065237532
32,Abel Iturralde,-13.328610384918786,-68.66598828505585
33,Aroma,-17.14968159650761,-68.00806559555812
34,Bautista Saavedra,-15.15823125352705,-68.94109049365017
35,Eliodoro Camacho,-15.527213376342651,-69.01474927414343
36,Franz Tamayo,-14.645751749121747,-68.85581865751368
37,Gualberto Villarroel,-17.655725366212643,-67.9514775965051
38,Ingavi,-16.618440950339696,-68.7051361828779
39,Inquisivi,-17.116605820593485,-66.96990766369244
40,Larecaja,-15.530099705844592,-67.71773920447745
41,Loayza,-17.053340598267173,-67.59627402884513
42,Los Andes,-16.34447367437175,-68.67156911744976
43,Manco Kapac,-16.2040186400949,-68.99927887846323
44,Muñecas,-15.481110113217063,-68.78646860791278
45,Nor Yungas,-15.71673601215248,-67.55737234421693
46,Omasuyos,-16.039809894106142,-68.594381281178
47,Pacajes,-17.15373805959142,-68.72138625367194
48,Pedro Domingo Murillo,-16.41608584958205,-67.93190364759408
49,Sud Yungas,-15.477950752546022,-67.30336239922904
50,Atahuallpa,-18.902229666523525,-68.31521655488518
51,Carangas,-18.345051059290874,-67.75672296017026
52,Cercado,-17.841074525580478,-67.234012349628145
53,Eduardo Avaroa,-19.000208851778577,-66.5554077518471
54,Ladislao Cabrera,-19.372077304096116,-67.55179151182301
55,Litoral,-18.733613417376397,-68.22580012998556
56,Pantaleón Dalence,-18.21216288884344,-66.80867905725344
57,Poopó,-18.533091525897007,-66.89903929939614
58,Sajama,-18.118240166672194,-68.3628177723627
59,Saucarí,-18.23704772968449,-67.50070227409928
60,Federico Román,-11.029492918812492,-67.59988515568826
61,Madre de Dios,-11.44227704204267,-66.83272587918606
62,Manuripi,-11.173731385004045,-67.65265685023662
63,Alonso de Ibáñez,-18.18462574521682,-66.3523229024537
64,Antonio Quijarro,-19.90183578106033,-66.63710949667276
65,Bernardino Bilbao,-17.984454893811993,-66.03922179094198
66,Charcas,-18.35538723926404,-65.77076733858159
67,Chayanta,-18.650689950874707,-65.8825891641215
68,Cornelio Saavedra,-19.51873404635686,-65.24559459610097
69,Daniel Campos,-19.802920488939787,-68.41690260394495
70,José María Linares,-19.69281091888604,-65.20406663740505
71,Modesto Omiste,-21.789456270876503,-65.4968141248919
72,Nor Chichas,-20.585037775060126,-65.65931483283245
73,Nor Lípez,-20.99041105227181,-67.16577025939958
74,Rafael Bustillo,-18.492448886153472,-66.3718147803001
75,Sud Chichas,-21.7016572477837,-65.50493916028893
76,Sud Lípez,-21.97188009628967,-66.75340419523425
77,Tomás Frías,-19.343916089225836,-65.82977643404081
78,Ñuflo de Chávez,-15.733195891204087,-63.32398268917157
79,Andrés Ibáñez,-17.633180792535324,-63.31339552183606
80,Chiquitos,-18.636687352345024,-59.00856300504208
81,Cordillera,-18.751672478989885,-63.294929532297346
82,Florida,-18.083214168121625,-63.996555063703326
83,Ichilo,-16.950524860873735,-64.44433479225063
84,Ignacio Warnes,-17.341973548461198,-62.95880748716071
85,José Miguel de Velasco,-16.176832536542843,-60.708377859845534
86,Manuel María Caballero,-17.75592780527324,-64.38356116890216
87,Obispo Santistevan,-16.38457025177708,-63.77176241771888
88,Sara,-16.997252195242986,-63.86204058879697
89,Vallegrande,-18.68673006519623,-64.01723697198666
90,Aniceto Arce,-22.14732212466436,-64.30169528194726
91,Burnet O'Connor,-21.379636486053723,-64.18630336509653
92,Cercado,-21.576921007956607,-64.5020717862083
93,Eustaquio Méndez,-21.138120914756236,-64.89941884554881
94,Gran Chaco,-22.076451034055907,-64.10345262536623
95,José María Avilés,-21.751816973993094,-65.03032219361205
