id,name,lon,lat
WLF-4995,Circonscription de Sigave,-178.1552,-14.27042
WLF-4997,Circonscription d'Alo,-178.0641,-14.32595
WLF-4996,Circonscription d'Uvea,-176.1619,-13.28186
