"id","name","lat","lon"
1,"Capital Governorate",26.2204,50.5777
2,"Northern Governorate",26.1624,50.4868
3,"Southern Governorate",25.9688,50.5622
4,"Central Governorate",26.1373,50.5738
5,"Muharraq Governorate",26.261,50.6376
