id,name,lon,lat
SEN-5515,Region de Kedougou,-12.35586,12.84903
SEN-779,Tambacounda,-13.22591,13.93076
SEN-774,Kolda,-14.42391,13.02939
SEN-5514,Region de Sedhiou,-15.59101,12.90552
SEN-775,Ziguinchor,-16.37537,12.78446
SEN-5517,Saint-Louis,-15.07555,16.22104
SEN-767,Matam,-13.74274,15.15347
SEN-5516,Region de Kaffrine,-15.19869,14.2001
SEN-765,Kaolack,-15.94905,13.94104
SEN-764,Fatick,-16.31264,14.18227
SEN-766,Louga,-15.53189,15.41516
SEN-768,Region de Thies,-16.76325,14.83631
SEN-759,Dakar,-17.2819,14.76489
SEN-763,Diourbel,-16.09798,14.77691
